CombID	SenID	templatenum	prem	hyp	top1	top1_score	top2	top2_score	top3	top3_score
9	4	7	A green frog buys a man smiling from a stand.	There is a green frog buying a boys	contradiction	0.34724676609039307	neutral	0.3285754919052124	entailment	0.32417768239974976
9	4	8	A boys	A man smiling	contradiction	0.6206641793251038	neutral	0.3731190264225006	entailment	0.0062167891301214695
9	4	8	A man smiling	A boys	neutral	0.5903611779212952	contradiction	0.36974474787712097	entailment	0.039894040673971176
10	4	0	The outdoors is photographed with a camera	There is a boy present	neutral	0.9762677550315857	entailment	0.01792474463582039	contradiction	0.0058074649423360825
10	4	0	The boy is photographed with a camera	There is a outdoors present	neutral	0.8345462083816528	contradiction	0.09644544124603271	entailment	0.06900834292173386
10	4	1	The outdoors is in the water	The boy is wet	neutral	0.8402069807052612	entailment	0.1588757336139679	contradiction	0.0009172380669042468
10	4	1	The boy is in the water	The outdoors is wet	entailment	0.8321024775505066	neutral	0.16655905544757843	contradiction	0.0013385184574872255
10	4	2	A outdoors is outside near a campfire at night	There is a boy outside	neutral	0.9947273135185242	entailment	0.004334354307502508	contradiction	0.0009382794960401952
10	4	2	A boy is outside near a campfire at night	There is a outdoors outside	entailment	0.9777116775512695	neutral	0.018565693870186806	contradiction	0.0037225817795842886
10	4	3	A young woman is looking at a outdoors with a binocular	A boy is looked at by a woman	neutral	0.9410602450370789	entailment	0.05350978299975395	contradiction	0.005429956596344709
10	4	3	A young woman is looking at a boy with a binocular	A outdoors is looked at by a woman	entailment	0.8575886487960815	neutral	0.1350225806236267	contradiction	0.007388741243630648
10	4	4	Several people are moving towards the outdoors	There is a group of people near the boy	neutral	0.9873208999633789	entailment	0.008541762828826904	contradiction	0.004137312062084675
10	4	4	Several people are moving towards the boy	There is a group of people near the outdoors	neutral	0.6022198796272278	entailment	0.38848772644996643	contradiction	0.009292404167354107
10	4	5	A bald man standing to the side of a outdoors	The man stands near a boy.	neutral	0.9608710408210754	entailment	0.020739633589982986	contradiction	0.018389320001006126
10	4	5	A bald man standing to the side of a boy	The man stands near a outdoors.	neutral	0.6472278833389282	entailment	0.3159571886062622	contradiction	0.036814916878938675
10	4	6	A kid fetches a outdoors by a tree in the yard.	a kid gets a boy	neutral	0.8901314735412598	contradiction	0.10019674152135849	entailment	0.009671740233898163
10	4	6	A kid fetches a boy by a tree in the yard.	a kid gets a outdoors	entailment	0.7748921513557434	neutral	0.1401725709438324	contradiction	0.08493532240390778
10	4	7	A green frog buys a outdoors from a stand.	There is a green frog buying a boy	neutral	0.745155930519104	contradiction	0.24877208471298218	entailment	0.006071979645639658
10	4	7	A green frog buys a boy from a stand.	There is a green frog buying a outdoors	entailment	0.5198757648468018	neutral	0.4097771942615509	contradiction	0.07034706324338913
10	4	8	A outdoors	A boy	neutral	0.9009664058685303	contradiction	0.06016193702816963	entailment	0.03887174278497696
10	4	8	A boy	A outdoors	neutral	0.7630823254585266	contradiction	0.14589586853981018	entailment	0.09102179855108261
11	4	0	The outdoors is photographed with a camera	There is a man present	neutral	0.9383888840675354	entailment	0.058614421635866165	contradiction	0.0029967662412673235
11	4	0	The man is photographed with a camera	There is a outdoors present	neutral	0.811638593673706	contradiction	0.10753858834505081	entailment	0.08082283288240433
11	4	1	The outdoors is in the water	The man is wet	neutral	0.8727260828018188	entailment	0.12609615921974182	contradiction	0.0011778217740356922
11	4	1	The man is in the water	The outdoors is wet	entailment	0.8553919196128845	neutral	0.1427353024482727	contradiction	0.0018727886490523815
11	4	2	A outdoors is outside near a campfire at night	There is a man outside	neutral	0.9922930002212524	entailment	0.0072481753304600716	contradiction	0.00045880384277552366
11	4	2	A man is outside near a campfire at night	There is a outdoors outside	entailment	0.9785138964653015	neutral	0.017733134329319	contradiction	0.0037528821267187595
11	4	3	A young woman is looking at a outdoors with a binocular	A man is looked at by a woman	neutral	0.9488223791122437	entailment	0.03594514727592468	contradiction	0.015232386067509651
11	4	3	A young woman is looking at a man with a binocular	A outdoors is looked at by a woman	entailment	0.7875005006790161	neutral	0.20478755235671997	contradiction	0.007711905986070633
11	4	4	Several people are moving towards the outdoors	There is a group of people near the man	neutral	0.9658796787261963	entailment	0.030887655913829803	contradiction	0.0032327682711184025
11	4	4	Several people are moving towards the man	There is a group of people near the outdoors	neutral	0.568356990814209	entailment	0.42455509305000305	contradiction	0.007087946403771639
11	4	5	A bald man standing to the side of a outdoors	The man stands near a man.	neutral	0.7883009910583496	entailment	0.18840445578098297	contradiction	0.023294543847441673
11	4	5	A bald man standing to the side of a man	The man stands near a outdoors.	neutral	0.7034551501274109	entailment	0.2652343213558197	contradiction	0.03131048008799553
11	4	6	A kid fetches a outdoors by a tree in the yard.	a kid gets a man	contradiction	0.7295790314674377	neutral	0.24547544121742249	entailment	0.024945510551333427
11	4	6	A kid fetches a man by a tree in the yard.	a kid gets a outdoors	entailment	0.7586296200752258	neutral	0.1307392120361328	contradiction	0.11063118278980255
11	4	7	A green frog buys a outdoors from a stand.	There is a green frog buying a man	neutral	0.5330131649971008	contradiction	0.43251869082450867	entailment	0.034468069672584534
11	4	7	A green frog buys a man from a stand.	There is a green frog buying a outdoors	entailment	0.5066829323768616	neutral	0.4313009977340698	contradiction	0.06201609596610069
11	4	8	A outdoors	A man	neutral	0.8952741622924805	contradiction	0.06309554725885391	entailment	0.04163036122918129
11	4	8	A man	A outdoors	neutral	0.7342900037765503	contradiction	0.15204621851444244	entailment	0.11366382241249084
12	4	0	The outdoors is photographed with a camera	There is a boy playing outdoors present	neutral	0.9848312139511108	entailment	0.013621720485389233	contradiction	0.0015470521757379174
