CombID	SenID	templatenum	prem	hyp	label	top1	top1_score	top2	top2_score	top3	top3_score
3	3	3	A young woman is looking at a mother with a binocular	A adult is looked at by a woman	reverseentailment	entailment	0.9662137627601624	neutral	0.03122871369123459	contradiction	0.002557517262175679
3	3	4	Several people are moving towards the adult	There is a group of people near the mother	reverseentailment	neutral	0.7991746664047241	entailment	0.19366958737373352	contradiction	0.007155796978622675
3	3	4	Several people are moving towards the mother	There is a group of people near the adult	reverseentailment	entailment	0.9782909154891968	neutral	0.021318629384040833	contradiction	0.00039044645382091403
3	3	5	A bald man standing to the side of a adult	The man stands near a mother.	reverseentailment	neutral	0.9634386301040649	entailment	0.02946256287395954	contradiction	0.00709881354123354
3	3	5	A bald man standing to the side of a mother	The man stands near a adult.	reverseentailment	entailment	0.9864131212234497	neutral	0.013021365739405155	contradiction	0.0005654726992361248
3	3	6	A kid fetches a adult by a tree in the yard.	a kid gets a mother	reverseentailment	neutral	0.9629661440849304	entailment	0.030275972560048103	contradiction	0.00675781536847353
3	3	6	A kid fetches a mother by a tree in the yard.	a kid gets a adult	reverseentailment	entailment	0.9121769070625305	neutral	0.06987909227609634	contradiction	0.017943929880857468
3	3	7	A green frog buys a adult from a stand.	There is a green frog buying a mother	reverseentailment	neutral	0.8231207728385925	entailment	0.16527171432971954	contradiction	0.011607508175075054
3	3	7	A green frog buys a mother from a stand.	There is a green frog buying a adult	reverseentailment	entailment	0.9539422988891602	neutral	0.04104635491967201	contradiction	0.005011386703699827
3	3	8	A adult	A mother	reverseentailment	neutral	0.9211449027061462	entailment	0.05700572580099106	contradiction	0.021849375218153
3	3	8	A mother	A adult	reverseentailment	entailment	0.8948467969894409	neutral	0.08763157576322556	contradiction	0.017521658912301064
4	4	0	The aircraft is photographed with a camera	There is a base present	disjoint	contradiction	0.36863991618156433	entailment	0.3669232130050659	neutral	0.26443690061569214
4	4	0	The base is photographed with a camera	There is a aircraft present	disjoint	neutral	0.5562068819999695	entailment	0.24829711019992828	contradiction	0.19549599289894104
4	4	1	The aircraft is in the water	The base is wet	disjoint	entailment	0.7630782723426819	neutral	0.19551622867584229	contradiction	0.04140553995966911
4	4	1	The base is in the water	The aircraft is wet	disjoint	entailment	0.44409462809562683	neutral	0.338948130607605	contradiction	0.216957226395607
4	4	2	A aircraft is outside near a campfire at night	There is a base outside	disjoint	neutral	0.6568041443824768	entailment	0.25183603167533875	contradiction	0.09135980159044266
4	4	2	A base is outside near a campfire at night	There is a aircraft outside	disjoint	neutral	0.3601158559322357	entailment	0.3401361107826233	contradiction	0.299748033285141
4	4	3	A young woman is looking at a aircraft with a binocular	A base is looked at by a woman	disjoint	contradiction	0.4465040862560272	entailment	0.3775083124637604	neutral	0.1759876310825348
4	4	3	A young woman is looking at a base with a binocular	A aircraft is looked at by a woman	disjoint	entailment	0.6623109579086304	neutral	0.2119688093662262	contradiction	0.12572024762630463
4	4	4	Several people are moving towards the aircraft	There is a group of people near the base	disjoint	entailment	0.5314537286758423	neutral	0.4168056547641754	contradiction	0.051740612834692
4	4	4	Several people are moving towards the base	There is a group of people near the aircraft	disjoint	entailment	0.5263983011245728	neutral	0.4114570915699005	contradiction	0.062144577503204346
4	4	5	A bald man standing to the side of a aircraft	The man stands near a base.	disjoint	neutral	0.6449323296546936	entailment	0.329952597618103	contradiction	0.025115130469202995
4	4	5	A bald man standing to the side of a base	The man stands near a aircraft.	disjoint	neutral	0.8064122200012207	entailment	0.16977587342262268	contradiction	0.023811860010027885
4	4	6	A kid fetches a aircraft by a tree in the yard.	a kid gets a base	disjoint	entailment	0.5942071676254272	contradiction	0.21546059846878052	neutral	0.19033224880695343
4	4	6	A kid fetches a base by a tree in the yard.	a kid gets a aircraft	disjoint	contradiction	0.5965268015861511	neutral	0.21164147555828094	entailment	0.19183172285556793
4	4	7	A green frog buys a aircraft from a stand.	There is a green frog buying a base	disjoint	contradiction	0.724064826965332	neutral	0.14943157136440277	entailment	0.1265036165714264
4	4	7	A green frog buys a base from a stand.	There is a green frog buying a aircraft	disjoint	contradiction	0.8727729916572571	neutral	0.0777389407157898	entailment	0.04948807135224342
4	4	8	A aircraft	A base	disjoint	contradiction	0.8854368925094604	neutral	0.07853513956069946	entailment	0.036027971655130386
4	4	8	A base	A aircraft	disjoint	contradiction	0.779536247253418	entailment	0.13311432301998138	neutral	0.08734939992427826
5	4	0	The aircraft is photographed with a camera	There is a power bases present	disjoint	contradiction	0.45837724208831787	neutral	0.3017881214618683	entailment	0.23983463644981384
5	4	0	The power bases is photographed with a camera	There is a aircraft present	disjoint	contradiction	0.36720356345176697	entailment	0.3437826633453369	neutral	0.2890137732028961
5	4	1	The aircraft is in the water	The power bases is wet	disjoint	entailment	0.7045433521270752	neutral	0.2533975839614868	contradiction	0.042059026658535004
5	4	1	The power bases is in the water	The aircraft is wet	disjoint	entailment	0.6858861446380615	neutral	0.20889000594615936	contradiction	0.10522380471229553
5	4	2	A aircraft is outside near a campfire at night	There is a power bases outside	disjoint	contradiction	0.5938382744789124	neutral	0.2673400938510895	entailment	0.13882166147232056
5	4	2	A power bases is outside near a campfire at night	There is a aircraft outside	disjoint	contradiction	0.4888717532157898	entailment	0.41875380277633667	neutral	0.09237442910671234
5	4	3	A young woman is looking at a aircraft with a binocular	A power bases is looked at by a woman	disjoint	entailment	0.4332134425640106	contradiction	0.3543921113014221	neutral	0.21239438652992249
5	4	3	A young woman is looking at a power bases with a binocular	A aircraft is looked at by a woman	disjoint	entailment	0.8745436668395996	neutral	0.06497514992952347	contradiction	0.06048108637332916
5	4	4	Several people are moving towards the aircraft	There is a group of people near the power bases	disjoint	neutral	0.5071814656257629	contradiction	0.31563112139701843	entailment	0.17718738317489624
5	4	4	Several people are moving towards the power bases	There is a group of people near the aircraft	disjoint	entailment	0.5926447510719299	contradiction	0.2048107385635376	neutral	0.20254451036453247
5	4	5	A bald man standing to the side of a aircraft	The man stands near a power bases.	disjoint	neutral	0.8394632935523987	contradiction	0.09547068178653717	entailment	0.06506603211164474
5	4	5	A bald man standing to the side of a power bases	The man stands near a aircraft.	disjoint	entailment	0.5285422801971436	neutral	0.42568865418434143	contradiction	0.04576902464032173
5	4	6	A kid fetches a aircraft by a tree in the yard.	a kid gets a power bases	disjoint	contradiction	0.41290217638015747	neutral	0.40863874554634094	entailment	0.17845910787582397
5	4	6	A kid fetches a power bases by a tree in the yard.	a kid gets a aircraft	disjoint	contradiction	0.473280131816864	entailment	0.423511803150177	neutral	0.103208027780056
5	4	7	A green frog buys a aircraft from a stand.	There is a green frog buying a power bases	disjoint	contradiction	0.7550563812255859	neutral	0.14914511144161224	entailment	0.09579849243164062
5	4	7	A green frog buys a power bases from a stand.	There is a green frog buying a aircraft	disjoint	contradiction	0.87947678565979	entailment	0.0657491683959961	neutral	0.05477398633956909
5	4	8	A aircraft	A power bases	disjoint	contradiction	0.9661426544189453	neutral	0.021507376804947853	entailment	0.012350011616945267
5	4	8	A power bases	A aircraft	disjoint	contradiction	0.9265434145927429	entailment	0.046033523976802826	neutral	0.02742309682071209
6	5	0	The aircraft is photographed with a camera	There is a plane present	reverseentailment	entailment	0.9516721963882446	neutral	0.04109501093626022	contradiction	0.007232776377350092
6	5	0	The plane is photographed with a camera	There is a aircraft present	reverseentailment	entailment	0.9708123803138733	neutral	0.02515852078795433	contradiction	0.004029102623462677
6	5	1	The aircraft is in the water	The plane is wet	reverseentailment	entailment	0.9272186160087585	neutral	0.07127068191766739	contradiction	0.001510631525889039
6	5	1	The plane is in the water	The aircraft is wet	reverseentailment	entailment	0.9617993235588074	neutral	0.037453245371580124	contradiction	0.0007474205340258777
6	5	2	A aircraft is outside near a campfire at night	There is a plane outside	reverseentailment	entailment	0.8607228398323059	neutral	0.13741809129714966	contradiction	0.0018590892432257533
6	5	2	A plane is outside near a campfire at night	There is a aircraft outside	reverseentailment	entailment	0.9776057600975037	neutral	0.021084962412714958	contradiction	0.0013093709712848067
6	5	3	A young woman is looking at a aircraft with a binocular	A plane is looked at by a woman	reverseentailment	entailment	0.9371758103370667	neutral	0.06118319183588028	contradiction	0.0016410818789154291
6	5	3	A young woman is looking at a plane with a binocular	A aircraft is looked at by a woman	reverseentailment	entailment	0.9794219732284546	neutral	0.018836956471204758	contradiction	0.0017410690197721124
6	5	4	Several people are moving towards the aircraft	There is a group of people near the plane	reverseentailment	entailment	0.9562603831291199	neutral	0.04261559247970581	contradiction	0.0011239806190133095
6	5	4	Several people are moving towards the plane	There is a group of people near the aircraft	reverseentailment	entailment	0.9648501873016357	neutral	0.03406381607055664	contradiction	0.0010860124602913857
6	5	5	A bald man standing to the side of a aircraft	The man stands near a plane.	reverseentailment	entailment	0.9709972143173218	neutral	0.027648212388157845	contradiction	0.001354471780359745
6	5	5	A bald man standing to the side of a plane	The man stands near a aircraft.	reverseentailment	entailment	0.9863948822021484	neutral	0.012869461439549923	contradiction	0.0007355729467235506
6	5	6	A kid fetches a aircraft by a tree in the yard.	a kid gets a plane	reverseentailment	entailment	0.8208721280097961	neutral	0.1677502989768982	contradiction	0.011377529241144657
6	5	6	A kid fetches a plane by a tree in the yard.	a kid gets a aircraft	reverseentailment	entailment	0.8978996872901917	neutral	0.0866192877292633	contradiction	0.015481043606996536
6	5	7	A green frog buys a aircraft from a stand.	There is a green frog buying a plane	reverseentailment	entailment	0.9137563705444336	neutral	0.08340300619602203	contradiction	0.0028406840283423662
6	5	7	A green frog buys a plane from a stand.	There is a green frog buying a aircraft	reverseentailment	entailment	0.9679967761039734	neutral	0.030172966420650482	contradiction	0.0018302768003195524
6	5	8	A aircraft	A plane	reverseentailment	entailment	0.722192108631134	neutral	0.27220776677131653	contradiction	0.005600151605904102
6	5	8	A plane	A aircraft	reverseentailment	entailment	0.9735016226768494	neutral	0.024828309193253517	contradiction	0.0016700741834938526
7	5	0	The aircraft is photographed with a camera	There is a spy plane present	reverseentailment	neutral	0.9641567468643188	entailment	0.02469811774790287	contradiction	0.01114518754184246
7	5	0	The spy plane is photographed with a camera	There is a aircraft present	reverseentailment	entailment	0.9785680174827576	neutral	0.01850486360490322	contradiction	0.002927051391452551
7	5	1	The aircraft is in the water	The spy plane is wet	reverseentailment	neutral	0.9489895105361938	entailment	0.04939688742160797	contradiction	0.001613538945093751
7	5	1	The spy plane is in the water	The aircraft is wet	reverseentailment	entailment	0.9702479839324951	neutral	0.029142698273062706	contradiction	0.0006093510892242193
7	5	2	A aircraft is outside near a campfire at night	There is a spy plane outside	reverseentailment	neutral	0.9854478240013123	entailment	0.009510000236332417	contradiction	0.005042132455855608
7	5	2	A spy plane is outside near a campfire at night	There is a aircraft outside	reverseentailment	entailment	0.973370373249054	neutral	0.024506239220499992	contradiction	0.0021234657615423203
7	5	3	A young woman is looking at a aircraft with a binocular	A spy plane is looked at by a woman	reverseentailment	neutral	0.9688228368759155	entailment	0.029619749635457993	contradiction	0.0015574549324810505
7	5	3	A young woman is looking at a spy plane with a binocular	A aircraft is looked at by a woman	reverseentailment	entailment	0.981040894985199	neutral	0.017340172082185745	contradiction	0.0016189280431717634
7	5	4	Several people are moving towards the aircraft	There is a group of people near the spy plane	reverseentailment	neutral	0.9635943174362183	entailment	0.0350872240960598	contradiction	0.0013184992130845785
7	5	4	Several people are moving towards the spy plane	There is a group of people near the aircraft	reverseentailment	entailment	0.9637629389762878	neutral	0.03523452207446098	contradiction	0.001002479693852365
7	5	5	A bald man standing to the side of a aircraft	The man stands near a spy plane.	reverseentailment	neutral	0.9876651167869568	entailment	0.008746563456952572	contradiction	0.0035883800592273474
7	5	5	A bald man standing to the side of a spy plane	The man stands near a aircraft.	reverseentailment	entailment	0.9859046339988708	neutral	0.013401308096945286	contradiction	0.000694052258040756
7	5	6	A kid fetches a aircraft by a tree in the yard.	a kid gets a spy plane	reverseentailment	neutral	0.9763908386230469	contradiction	0.014325759373605251	entailment	0.009283384308218956
7	5	6	A kid fetches a spy plane by a tree in the yard.	a kid gets a aircraft	reverseentailment	entailment	0.9118466377258301	neutral	0.07271257042884827	contradiction	0.015440852381289005
7	5	7	A green frog buys a aircraft from a stand.	There is a green frog buying a spy plane	reverseentailment	neutral	0.9874662756919861	entailment	0.009560282342135906	contradiction	0.0029735122807323933
7	5	7	A green frog buys a spy plane from a stand.	There is a green frog buying a aircraft	reverseentailment	entailment	0.9640459418296814	neutral	0.033748526126146317	contradiction	0.00220565521158278
7	5	8	A aircraft	A spy plane	reverseentailment	neutral	0.9848478436470032	entailment	0.01044366043061018	contradiction	0.004708441905677319
7	5	8	A spy plane	A aircraft	reverseentailment	entailment	0.976251482963562	neutral	0.020816341042518616	contradiction	0.002932134550064802
8	6	0	The air is photographed with a camera	There is a airplane present	disjoint	neutral	0.8279409408569336	entailment	0.0982622429728508	contradiction	0.0737968385219574
8	6	0	The airplane is photographed with a camera	There is a air present	disjoint	entailment	0.9442697167396545	neutral	0.04406580328941345	contradiction	0.011664521880447865
8	6	1	The air is in the water	The airplane is wet	disjoint	neutral	0.6148722767829895	contradiction	0.2726726531982422	entailment	0.11245513707399368
8	6	1	The airplane is in the water	The air is wet	disjoint	entailment	0.9393185973167419	neutral	0.046156201511621475	contradiction	0.014525236561894417
8	6	2	A air is outside near a campfire at night	There is a airplane outside	disjoint	neutral	0.5371993780136108	entailment	0.28406575322151184	contradiction	0.17873479425907135
8	6	2	A airplane is outside near a campfire at night	There is a air outside	disjoint	entailment	0.9277355670928955	neutral	0.058074623346328735	contradiction	0.01418985240161419
8	6	3	A young woman is looking at a air with a binocular	A airplane is looked at by a woman	disjoint	neutral	0.7753483653068542	entailment	0.22236180305480957	contradiction	0.0022898344323039055
8	6	3	A young woman is looking at a airplane with a binocular	A air is looked at by a woman	disjoint	entailment	0.9495829343795776	neutral	0.04303416982293129	contradiction	0.007382900454103947
8	6	4	Several people are moving towards the air	There is a group of people near the airplane	disjoint	neutral	0.6757423281669617	entailment	0.26016294956207275	contradiction	0.06409468501806259
8	6	4	Several people are moving towards the airplane	There is a group of people near the air	disjoint	entailment	0.9590326547622681	neutral	0.03929421305656433	contradiction	0.0016731319483369589
8	6	5	A bald man standing to the side of a air	The man stands near a airplane.	disjoint	entailment	0.6576489806175232	neutral	0.3363133370876312	contradiction	0.006037648767232895
8	6	5	A bald man standing to the side of a airplane	The man stands near a air.	disjoint	entailment	0.9704501628875732	neutral	0.025713054463267326	contradiction	0.003836760763078928
8	6	6	A kid fetches a air by a tree in the yard.	a kid gets a airplane	disjoint	entailment	0.3689923584461212	neutral	0.32617226243019104	contradiction	0.30483534932136536
8	6	6	A kid fetches a airplane by a tree in the yard.	a kid gets a air	disjoint	entailment	0.7919974327087402	neutral	0.1467600166797638	contradiction	0.061242543160915375
8	6	7	A green frog buys a air from a stand.	There is a green frog buying a airplane	disjoint	entailment	0.6818023920059204	neutral	0.28385129570961	contradiction	0.034346383064985275
8	6	7	A green frog buys a airplane from a stand.	There is a green frog buying a air	disjoint	entailment	0.9226197004318237	neutral	0.07082045078277588	contradiction	0.006559877656400204
8	6	8	A air	A airplane	disjoint	neutral	0.672785222530365	entailment	0.3131876587867737	contradiction	0.014027170836925507
8	6	8	A airplane	A air	disjoint	entailment	0.8536018133163452	neutral	0.08585590869188309	contradiction	0.06054233759641647
9	6	0	The airplane home is photographed with a camera	There is a air present	disjoint	entailment	0.9420796632766724	neutral	0.04373043775558472	contradiction	0.014189939014613628
9	6	0	The air is photographed with a camera	There is a airplane home present	disjoint	neutral	0.5418246984481812	contradiction	0.38826873898506165	entailment	0.06990654766559601
9	6	1	The airplane home is in the water	The air is wet	disjoint	entailment	0.9261754155158997	neutral	0.058260478079319	contradiction	0.015564076602458954
9	6	1	The air is in the water	The airplane home is wet	disjoint	neutral	0.7816481590270996	contradiction	0.16115571558475494	entailment	0.057196129113435745
9	6	2	A airplane home is outside near a campfire at night	There is a air outside	disjoint	entailment	0.8939248919487	neutral	0.08061271160840988	contradiction	0.02546239271759987
9	6	2	A air is outside near a campfire at night	There is a airplane home outside	disjoint	contradiction	0.5151475667953491	neutral	0.3667885363101959	entailment	0.11806390434503555
9	6	3	A young woman is looking at a airplane home with a binocular	A air is looked at by a woman	disjoint	entailment	0.9493495225906372	neutral	0.044140011072158813	contradiction	0.006510527804493904
9	6	3	A young woman is looking at a air with a binocular	A airplane home is looked at by a woman	disjoint	neutral	0.9426437020301819	entailment	0.05450964346528053	contradiction	0.00284658744931221
9	6	4	Several people are moving towards the airplane home	There is a group of people near the air	disjoint	entailment	0.9588214159011841	neutral	0.038830630481243134	contradiction	0.002347934525460005
9	6	4	Several people are moving towards the air	There is a group of people near the airplane home	disjoint	neutral	0.9214490652084351	contradiction	0.05113871768116951	entailment	0.02741220034658909
9	6	5	A bald man standing to the side of a airplane home	The man stands near a air.	disjoint	entailment	0.9685519337654114	neutral	0.026634493842720985	contradiction	0.004813596606254578
9	6	5	A bald man standing to the side of a air	The man stands near a airplane home.	disjoint	neutral	0.8916949033737183	entailment	0.08345118165016174	contradiction	0.02485397644340992
9	6	6	A kid fetches a airplane home by a tree in the yard.	a kid gets a air	disjoint	entailment	0.7887440323829651	neutral	0.14396701753139496	contradiction	0.06728893518447876
9	6	6	A kid fetches a air by a tree in the yard.	a kid gets a airplane home	disjoint	contradiction	0.8659929633140564	neutral	0.10771211236715317	entailment	0.026294879615306854
9	6	7	A green frog buys a airplane home from a stand.	There is a green frog buying a air	disjoint	entailment	0.9151233434677124	neutral	0.07703351974487305	contradiction	0.007843133062124252
9	6	7	A green frog buys a air from a stand.	There is a green frog buying a airplane home	disjoint	neutral	0.6495186686515808	entailment	0.23784315586090088	contradiction	0.11263810098171234
9	6	8	A airplane home	A air	disjoint	entailment	0.8084134459495544	neutral	0.11678696423768997	contradiction	0.07479961216449738
9	6	8	A air	A airplane home	disjoint	neutral	0.9528284072875977	entailment	0.02870182693004608	contradiction	0.01846974715590477
10	8	0	The animal is photographed with a camera	There is a cat present	reverseentailment	neutral	0.8498088121414185	contradiction	0.0987337976694107	entailment	0.051457446068525314
10	8	0	The cat is photographed with a camera	There is a animal present	reverseentailment	entailment	0.9962565898895264	neutral	0.003191437106579542	contradiction	0.0005519661935977638
10	8	1	The animal is in the water	The cat is wet	reverseentailment	neutral	0.8737926483154297	entailment	0.10031162202358246	contradiction	0.02589569240808487
10	8	1	The cat is in the water	The animal is wet	reverseentailment	entailment	0.9860785603523254	neutral	0.01358917634934187	contradiction	0.00033223352511413395
10	8	2	A animal is outside near a campfire at night	There is a cat outside	reverseentailment	neutral	0.967741847038269	entailment	0.02343781478703022	contradiction	0.00882031861692667
10	8	2	A cat is outside near a campfire at night	There is a animal outside	reverseentailment	entailment	0.9823511838912964	neutral	0.016573823988437653	contradiction	0.0010750321671366692
10	8	3	A young woman is looking at a animal with a binocular	A cat is looked at by a woman	reverseentailment	neutral	0.9456138014793396	entailment	0.04898397997021675	contradiction	0.005402327515184879
10	8	3	A young woman is looking at a cat with a binocular	A animal is looked at by a woman	reverseentailment	entailment	0.9854742288589478	neutral	0.013582032173871994	contradiction	0.0009436893160454929
10	8	4	Several people are moving towards the animal	There is a group of people near the cat	reverseentailment	neutral	0.8598519563674927	entailment	0.13514074683189392	contradiction	0.00500729214400053
10	8	4	Several people are moving towards the cat	There is a group of people near the animal	reverseentailment	entailment	0.9698359966278076	neutral	0.029652845114469528	contradiction	0.0005111002246849239
10	8	5	A bald man standing to the side of a animal	The man stands near a cat.	reverseentailment	neutral	0.9793334603309631	entailment	0.012117685750126839	contradiction	0.00854878406971693
10	8	5	A bald man standing to the side of a cat	The man stands near a animal.	reverseentailment	entailment	0.9891365766525269	neutral	0.010370314121246338	contradiction	0.0004931616131216288
10	8	6	A kid fetches a animal by a tree in the yard.	a kid gets a cat	reverseentailment	neutral	0.9664852619171143	contradiction	0.02433602325618267	entailment	0.009178776293992996
10	8	6	A kid fetches a cat by a tree in the yard.	a kid gets a animal	reverseentailment	entailment	0.9695130586624146	neutral	0.029011322185397148	contradiction	0.001475679106079042
10	8	7	A green frog buys a animal from a stand.	There is a green frog buying a cat	reverseentailment	neutral	0.982984185218811	entailment	0.011365960352122784	contradiction	0.005649892147630453
10	8	7	A green frog buys a cat from a stand.	There is a green frog buying a animal	reverseentailment	entailment	0.9765070676803589	neutral	0.022678252309560776	contradiction	0.0008145971805788577
10	8	8	A animal	A cat	reverseentailment	neutral	0.9215254187583923	entailment	0.04787579923868179	contradiction	0.030598821118474007
10	8	8	A cat	A animal	reverseentailment	entailment	0.9833794236183167	neutral	0.015261499211192131	contradiction	0.0013589676236733794
11	9	0	The animal is photographed with a camera	There is a snake present	reverseentailment	neutral	0.8802824020385742	contradiction	0.10262633115053177	entailment	0.01709127426147461
11	9	0	The snake is photographed with a camera	There is a animal present	reverseentailment	entailment	0.9951047897338867	neutral	0.004388750996440649	contradiction	0.0005064200959168375
11	9	1	The animal is in the water	The snake is wet	reverseentailment	neutral	0.9462069272994995	entailment	0.04609163850545883	contradiction	0.007701460272073746
11	9	1	The snake is in the water	The animal is wet	reverseentailment	entailment	0.9841041564941406	neutral	0.015494967810809612	contradiction	0.00040083666681312025
11	9	2	A animal is outside near a campfire at night	There is a snake outside	reverseentailment	neutral	0.962486207485199	contradiction	0.02953287400305271	entailment	0.007980899885296822
11	9	2	A snake is outside near a campfire at night	There is a animal outside	reverseentailment	entailment	0.974819540977478	neutral	0.024051260203123093	contradiction	0.001129233743995428
