CombID	SenID	templatenum	prem	hyp	top1	top1_score	top2	top2_score	top3	top3_score
2	4	6	A kid fetches a outdoors by a tree in the yard.	a kid gets a man	neutral	0.782397985458374	entailment	0.18071062862873077	contradiction	0.03689134865999222
2	4	7	A green frog buys a man from a stand.	There is a green frog buying a outdoors	neutral	0.5369145274162292	entailment	0.45120951533317566	contradiction	0.011875887401401997
2	4	7	A green frog buys a outdoors from a stand.	There is a green frog buying a man	neutral	0.8517441749572754	entailment	0.09357946366071701	contradiction	0.0546763613820076
2	4	8	A man	A outdoors	neutral	0.5721314549446106	entailment	0.3049112558364868	contradiction	0.1229572743177414
2	4	8	A outdoors	A man	neutral	0.4723406732082367	contradiction	0.2757036089897156	entailment	0.25195565819740295
3	4	0	The man is photographed with a camera	There is a boy playing outdoors present	contradiction	0.7731261253356934	neutral	0.15694895386695862	entailment	0.06992493569850922
3	4	0	The boy playing outdoors is photographed with a camera	There is a man present	neutral	0.5284336805343628	entailment	0.38945460319519043	contradiction	0.08211172372102737
3	4	1	The man is in the water	The boy playing outdoors is wet	entailment	0.3964088261127472	contradiction	0.32965582609176636	neutral	0.27393537759780884
3	4	1	The boy playing outdoors is in the water	The man is wet	entailment	0.7419335246086121	neutral	0.14805980026721954	contradiction	0.1100066527724266
3	4	2	A man is outside near a campfire at night	There is a boy playing outdoors outside	contradiction	0.708741307258606	neutral	0.2425863891839981	entailment	0.04867234453558922
3	4	2	A boy playing outdoors is outside near a campfire at night	There is a man outside	contradiction	0.52545565366745	neutral	0.25012877583503723	entailment	0.224415585398674
3	4	3	A young woman is looking at a man with a binocular	A boy playing outdoors is looked at by a woman	neutral	0.7508581876754761	entailment	0.20108680427074432	contradiction	0.0480550117790699
3	4	3	A young woman is looking at a boy playing outdoors with a binocular	A man is looked at by a woman	entailment	0.5992047190666199	contradiction	0.24251499772071838	neutral	0.15828028321266174
3	4	4	Several people are moving towards the man	There is a group of people near the boy playing outdoors	contradiction	0.783798098564148	neutral	0.18908044695854187	entailment	0.027121447026729584
3	4	4	Several people are moving towards the boy playing outdoors	There is a group of people near the man	entailment	0.6089978218078613	neutral	0.2048163264989853	contradiction	0.1861857771873474
3	4	5	A bald man standing to the side of a man	The man stands near a boy playing outdoors.	contradiction	0.9113200306892395	neutral	0.08659659326076508	entailment	0.00208334531635046
3	4	5	A bald man standing to the side of a boy playing outdoors	The man stands near a man.	entailment	0.6961995959281921	contradiction	0.1786503791809082	neutral	0.12515000998973846
3	4	6	A kid fetches a man by a tree in the yard.	a kid gets a boy playing outdoors	neutral	0.49614188075065613	entailment	0.46564361453056335	contradiction	0.03821450471878052
3	4	6	A kid fetches a boy playing outdoors by a tree in the yard.	a kid gets a man	contradiction	0.6479431986808777	neutral	0.2123899906873703	entailment	0.13966688513755798
3	4	7	A green frog buys a man from a stand.	There is a green frog buying a boy playing outdoors	neutral	0.6120365262031555	contradiction	0.31406688690185547	entailment	0.073896624147892
3	4	7	A green frog buys a boy playing outdoors from a stand.	There is a green frog buying a man	neutral	0.4140215516090393	entailment	0.31798967719078064	contradiction	0.26798880100250244
3	4	8	A man	A boy playing outdoors	contradiction	0.9549746513366699	neutral	0.040132150053977966	entailment	0.004893200937658548
3	4	8	A boy playing outdoors	A man	contradiction	0.9314876794815063	neutral	0.03452235087752342	entailment	0.03398997336626053
4	4	0	The man is photographed with a camera	There is a man smiling present	neutral	0.9048309326171875	entailment	0.04986974224448204	contradiction	0.045299310237169266
4	4	0	The man smiling is photographed with a camera	There is a man present	entailment	0.9844488501548767	neutral	0.012534587644040585	contradiction	0.003016462316736579
4	4	1	The man is in the water	The man smiling is wet	neutral	0.9329901933670044	entailment	0.061162762343883514	contradiction	0.005847150459885597
4	4	1	The man smiling is in the water	The man is wet	entailment	0.9699931144714355	neutral	0.029476245865225792	contradiction	0.0005306338425725698
4	4	2	A man is outside near a campfire at night	There is a man smiling outside	neutral	0.9823948740959167	entailment	0.01173966471105814	contradiction	0.0058654313907027245
4	4	2	A man smiling is outside near a campfire at night	There is a man outside	entailment	0.9529247283935547	neutral	0.04422801360487938	contradiction	0.0028471776749938726
4	4	3	A young woman is looking at a man with a binocular	A man smiling is looked at by a woman	neutral	0.9591985940933228	entailment	0.0382661446928978	contradiction	0.0025352565571665764
4	4	3	A young woman is looking at a man smiling with a binocular	A man is looked at by a woman	entailment	0.9474391341209412	neutral	0.05053288862109184	contradiction	0.002028052695095539
4	4	4	Several people are moving towards the man	There is a group of people near the man smiling	neutral	0.9504253268241882	entailment	0.042395398020744324	contradiction	0.007179175969213247
4	4	4	Several people are moving towards the man smiling	There is a group of people near the man	entailment	0.9634159207344055	neutral	0.03597177192568779	contradiction	0.0006123052444308996
4	4	5	A bald man standing to the side of a man	The man stands near a man smiling.	neutral	0.9809021949768066	entailment	0.01613553799688816	contradiction	0.0029622893780469894
4	4	5	A bald man standing to the side of a man smiling	The man stands near a man.	entailment	0.9834091663360596	neutral	0.015789560973644257	contradiction	0.0008012779289856553
4	4	6	A kid fetches a man by a tree in the yard.	a kid gets a man smiling	neutral	0.9735782146453857	entailment	0.01642538048326969	contradiction	0.009996454231441021
4	4	6	A kid fetches a man smiling by a tree in the yard.	a kid gets a man	entailment	0.9547019600868225	neutral	0.04299589991569519	contradiction	0.00230218144133687
4	4	7	A green frog buys a man from a stand.	There is a green frog buying a man smiling	neutral	0.9733611941337585	entailment	0.025483693927526474	contradiction	0.0011550815543159842
4	4	7	A green frog buys a man smiling from a stand.	There is a green frog buying a man	entailment	0.964169442653656	neutral	0.03232154622673988	contradiction	0.00350889191031456
4	4	8	A man	A man smiling	neutral	0.9442277550697327	entailment	0.038734547793865204	contradiction	0.017037708312273026
4	4	8	A man smiling	A man	entailment	0.8532123565673828	neutral	0.1350139081478119	contradiction	0.0117737902328372
5	4	0	The boys is photographed with a camera	There is a boy present	entailment	0.9757687449455261	neutral	0.020479587838053703	contradiction	0.0037517163436859846
5	4	0	The boy is photographed with a camera	There is a boys present	entailment	0.9430490732192993	neutral	0.049013201147317886	contradiction	0.007937770336866379
5	4	1	The boys is in the water	The boy is wet	entailment	0.9724145531654358	neutral	0.027202147990465164	contradiction	0.00038337119622156024
5	4	1	The boy is in the water	The boys is wet	entailment	0.9639196395874023	neutral	0.0354323610663414	contradiction	0.0006479907315224409
5	4	2	A boys is outside near a campfire at night	There is a boy outside	entailment	0.9586969614028931	neutral	0.040274348109960556	contradiction	0.0010287136537954211
5	4	2	A boy is outside near a campfire at night	There is a boys outside	entailment	0.9303408265113831	neutral	0.06646570563316345	contradiction	0.0031933775171637535
5	4	3	A young woman is looking at a boys with a binocular	A boy is looked at by a woman	entailment	0.9535102248191833	neutral	0.04487764462828636	contradiction	0.0016121927183121443
5	4	3	A young woman is looking at a boy with a binocular	A boys is looked at by a woman	entailment	0.9360737204551697	neutral	0.06113734096288681	contradiction	0.0027888871263712645
5	4	4	Several people are moving towards the boys	There is a group of people near the boy	entailment	0.9720124006271362	neutral	0.027484586462378502	contradiction	0.0005030237953178585
5	4	4	Several people are moving towards the boy	There is a group of people near the boys	entailment	0.965218186378479	neutral	0.03389103710651398	contradiction	0.0008907941519282758
5	4	5	A bald man standing to the side of a boys	The man stands near a boy.	entailment	0.9846667051315308	neutral	0.014652069658041	contradiction	0.0006812712526880205
5	4	5	A bald man standing to the side of a boy	The man stands near a boys.	entailment	0.9810065031051636	neutral	0.01799394004046917	contradiction	0.0009995487052947283
5	4	6	A kid fetches a boys by a tree in the yard.	a kid gets a boy	entailment	0.962139904499054	neutral	0.036222342401742935	contradiction	0.0016377909341827035
5	4	6	A kid fetches a boy by a tree in the yard.	a kid gets a boys	entailment	0.9478607177734375	neutral	0.048385847359895706	contradiction	0.0037534814327955246
5	4	7	A green frog buys a boys from a stand.	There is a green frog buying a boy	entailment	0.9705069661140442	neutral	0.02778712473809719	contradiction	0.0017058781813830137
5	4	7	A green frog buys a boy from a stand.	There is a green frog buying a boys	entailment	0.9621425271034241	neutral	0.035261351615190506	contradiction	0.0025961960200220346
5	4	8	A boys	A boy	entailment	0.9693741202354431	neutral	0.029490603134036064	contradiction	0.001135213184170425
5	4	8	A boy	A boys	entailment	0.9224153757095337	neutral	0.07156839221715927	contradiction	0.006016145460307598
6	4	0	The boys is photographed with a camera	There is a man present	neutral	0.504545271396637	entailment	0.38928037881851196	contradiction	0.10617433488368988
6	4	0	The man is photographed with a camera	There is a boys present	contradiction	0.7075060606002808	neutral	0.19179055094718933	entailment	0.10070342570543289
6	4	1	The boys is in the water	The man is wet	entailment	0.8502331972122192	neutral	0.1107930988073349	contradiction	0.038973644375801086
6	4	1	The man is in the water	The boys is wet	entailment	0.7620002031326294	neutral	0.13832081854343414	contradiction	0.09967900067567825
6	4	2	A boys is outside near a campfire at night	There is a man outside	entailment	0.4116763174533844	contradiction	0.30007824301719666	neutral	0.28824540972709656
6	4	2	A man is outside near a campfire at night	There is a boys outside	contradiction	0.4213172197341919	neutral	0.37663692235946655	entailment	0.20204587280750275
6	4	3	A young woman is looking at a boys with a binocular	A man is looked at by a woman	entailment	0.6686703562736511	contradiction	0.1952037364244461	neutral	0.13612593710422516
6	4	3	A young woman is looking at a man with a binocular	A boys is looked at by a woman	entailment	0.7512763738632202	neutral	0.23874597251415253	contradiction	0.009977646172046661
6	4	4	Several people are moving towards the boys	There is a group of people near the man	entailment	0.746414303779602	neutral	0.17166215181350708	contradiction	0.08192355185747147
6	4	4	Several people are moving towards the man	There is a group of people near the boys	contradiction	0.45984524488449097	neutral	0.2792026102542877	entailment	0.2609522044658661
6	4	5	A bald man standing to the side of a boys	The man stands near a man.	entailment	0.8909963965415955	neutral	0.07660228759050369	contradiction	0.03240129351615906
6	4	5	A bald man standing to the side of a man	The man stands near a boys.	contradiction	0.615662157535553	neutral	0.314488023519516	entailment	0.06984985619783401
6	4	6	A kid fetches a boys by a tree in the yard.	a kid gets a man	contradiction	0.4727175831794739	entailment	0.265377402305603	neutral	0.2619050443172455
6	4	6	A kid fetches a man by a tree in the yard.	a kid gets a boys	entailment	0.4816015064716339	neutral	0.41520288586616516	contradiction	0.10319561511278152
6	4	7	A green frog buys a boys from a stand.	There is a green frog buying a man	entailment	0.4764292538166046	neutral	0.3970191478729248	contradiction	0.12655168771743774
6	4	7	A green frog buys a man from a stand.	There is a green frog buying a boys	neutral	0.49290236830711365	entailment	0.3116333484649658	contradiction	0.19546429812908173
6	4	8	A boys	A man	contradiction	0.6125224828720093	entailment	0.225245863199234	neutral	0.1622316986322403
6	4	8	A man	A boys	contradiction	0.8614047765731812	neutral	0.09014778584241867	entailment	0.04844743758440018
7	4	0	The boys is photographed with a camera	There is a outdoors present	neutral	0.5947022438049316	entailment	0.36151307821273804	contradiction	0.0437847338616848
7	4	0	The outdoors is photographed with a camera	There is a boys present	neutral	0.5307480692863464	contradiction	0.2904788851737976	entailment	0.17877307534217834
7	4	1	The boys is in the water	The outdoors is wet	entailment	0.8876295685768127	neutral	0.11091618984937668	contradiction	0.001454149722121656
7	4	1	The outdoors is in the water	The boys is wet	entailment	0.5025094747543335	neutral	0.42644748091697693	contradiction	0.07104308903217316
7	4	2	A boys is outside near a campfire at night	There is a outdoors outside	entailment	0.8384759426116943	neutral	0.14939630031585693	contradiction	0.012127760797739029
7	4	2	A outdoors is outside near a campfire at night	There is a boys outside	neutral	0.7044907808303833	entailment	0.26681819558143616	contradiction	0.028690993785858154
7	4	3	A young woman is looking at a boys with a binocular	A outdoors is looked at by a woman	entailment	0.7512845396995544	neutral	0.23804506659507751	contradiction	0.0106703732162714
7	4	3	A young woman is looking at a outdoors with a binocular	A boys is looked at by a woman	neutral	0.6261103749275208	entailment	0.35670173168182373	contradiction	0.0171879380941391
7	4	4	Several people are moving towards the boys	There is a group of people near the outdoors	neutral	0.5097551345825195	entailment	0.4654402732849121	contradiction	0.02480463683605194
7	4	4	Several people are moving towards the outdoors	There is a group of people near the boys	neutral	0.7780091166496277	entailment	0.1518295556306839	contradiction	0.0701613575220108
7	4	5	A bald man standing to the side of a boys	The man stands near a outdoors.	entailment	0.5791966915130615	neutral	0.41224563121795654	contradiction	0.008557677268981934
7	4	5	A bald man standing to the side of a outdoors	The man stands near a boys.	neutral	0.9671292304992676	entailment	0.024360738694667816	contradiction	0.008510078303515911
7	4	6	A kid fetches a boys by a tree in the yard.	a kid gets a outdoors	entailment	0.8180846571922302	neutral	0.15789887309074402	contradiction	0.02401643618941307
7	4	6	A kid fetches a outdoors by a tree in the yard.	a kid gets a boys	neutral	0.9309096932411194	entailment	0.05375928431749344	contradiction	0.01533098891377449
7	4	7	A green frog buys a boys from a stand.	There is a green frog buying a outdoors	neutral	0.5070299506187439	entailment	0.4809998571872711	contradiction	0.01197025366127491
7	4	7	A green frog buys a outdoors from a stand.	There is a green frog buying a boys	neutral	0.9352939128875732	entailment	0.047487225383520126	contradiction	0.017218811437487602
7	4	8	A boys	A outdoors	neutral	0.6611326336860657	entailment	0.2689927816390991	contradiction	0.06987461447715759
7	4	8	A outdoors	A boys	neutral	0.5348185300827026	contradiction	0.329172819852829	entailment	0.13600866496562958
8	4	0	The boys is photographed with a camera	There is a boy playing outdoors present	neutral	0.6944184303283691	contradiction	0.19120687246322632	entailment	0.11437466740608215
8	4	0	The boy playing outdoors is photographed with a camera	There is a boys present	entailment	0.9788820743560791	neutral	0.017624875530600548	contradiction	0.003493035212159157
8	4	1	The boys is in the water	The boy playing outdoors is wet	entailment	0.6161458492279053	neutral	0.3819776475429535	contradiction	0.0018764880951493979
8	4	1	The boy playing outdoors is in the water	The boys is wet	entailment	0.930059015750885	neutral	0.06854351609945297	contradiction	0.0013974492903798819
8	4	2	A boys is outside near a campfire at night	There is a boy playing outdoors outside	neutral	0.6442425847053528	entailment	0.3456955850124359	contradiction	0.010061846114695072
8	4	2	A boy playing outdoors is outside near a campfire at night	There is a boys outside	entailment	0.9238039255142212	neutral	0.06961732357740402	contradiction	0.006578698288649321
8	4	3	A young woman is looking at a boys with a binocular	A boy playing outdoors is looked at by a woman	neutral	0.8300350308418274	entailment	0.16734468936920166	contradiction	0.002620215993374586
8	4	3	A young woman is looking at a boy playing outdoors with a binocular	A boys is looked at by a woman	entailment	0.9350860118865967	neutral	0.0624505914747715	contradiction	0.0024634012952446938
8	4	4	Several people are moving towards the boys	There is a group of people near the boy playing outdoors	neutral	0.9478972554206848	entailment	0.050375811755657196	contradiction	0.0017270063981413841
8	4	4	Several people are moving towards the boy playing outdoors	There is a group of people near the boys	entailment	0.9563442468643188	neutral	0.04276986047625542	contradiction	0.0008859076187945902
8	4	5	A bald man standing to the side of a boys	The man stands near a boy playing outdoors.	neutral	0.9480224847793579	entailment	0.0503053292632103	contradiction	0.0016722660511732101
8	4	5	A bald man standing to the side of a boy playing outdoors	The man stands near a boys.	entailment	0.9807378649711609	neutral	0.018279850482940674	contradiction	0.0009822935098782182
8	4	6	A kid fetches a boys by a tree in the yard.	a kid gets a boy playing outdoors	entailment	0.5830844044685364	neutral	0.4109933078289032	contradiction	0.005922327749431133
8	4	6	A kid fetches a boy playing outdoors by a tree in the yard.	a kid gets a boys	entailment	0.9362463355064392	neutral	0.0584714375436306	contradiction	0.005282290279865265
8	4	7	A green frog buys a boys from a stand.	There is a green frog buying a boy playing outdoors	neutral	0.8238006234169006	entailment	0.14698289334774017	contradiction	0.029216472059488297
8	4	7	A green frog buys a boy playing outdoors from a stand.	There is a green frog buying a boys	entailment	0.9134225845336914	neutral	0.07444385439157486	contradiction	0.012133549898862839
8	4	8	A boys	A boy playing outdoors	neutral	0.9498257040977478	entailment	0.045093562453985214	contradiction	0.005080744624137878
8	4	8	A boy playing outdoors	A boys	entailment	0.8086544871330261	neutral	0.16267123818397522	contradiction	0.028674321249127388
9	4	0	The boys is photographed with a camera	There is a man smiling present	contradiction	0.6725245118141174	neutral	0.23677922785282135	entailment	0.0906962901353836
9	4	0	The man smiling is photographed with a camera	There is a boys present	contradiction	0.5422202348709106	neutral	0.27908632159233093	entailment	0.17869342863559723
9	4	1	The boys is in the water	The man smiling is wet	neutral	0.47565415501594543	entailment	0.30718961358070374	contradiction	0.21715617179870605
9	4	1	The man smiling is in the water	The boys is wet	entailment	0.762898862361908	neutral	0.1689026802778244	contradiction	0.06819847971200943
9	4	2	A boys is outside near a campfire at night	There is a man smiling outside	neutral	0.6332695484161377	contradiction	0.33475756645202637	entailment	0.03197281062602997
9	4	2	A man smiling is outside near a campfire at night	There is a boys outside	neutral	0.44864824414253235	contradiction	0.3075484335422516	entailment	0.24380329251289368
9	4	3	A young woman is looking at a boys with a binocular	A man smiling is looked at by a woman	neutral	0.8905795812606812	entailment	0.0656057819724083	contradiction	0.043814629316329956
9	4	3	A young woman is looking at a man smiling with a binocular	A boys is looked at by a woman	entailment	0.7459962964057922	neutral	0.23745840787887573	contradiction	0.016545306891202927
9	4	4	Several people are moving towards the boys	There is a group of people near the man smiling	neutral	0.5056307911872864	contradiction	0.41518330574035645	entailment	0.07918592542409897
9	4	4	Several people are moving towards the man smiling	There is a group of people near the boys	entailment	0.35329511761665344	neutral	0.3447832763195038	contradiction	0.30192163586616516
9	4	5	A bald man standing to the side of a boys	The man stands near a man smiling.	neutral	0.9452064633369446	entailment	0.031101305037736893	contradiction	0.023692237213253975
9	4	5	A bald man standing to the side of a man smiling	The man stands near a boys.	neutral	0.4827409088611603	contradiction	0.38809734582901	entailment	0.1291617900133133
9	4	6	A kid fetches a boys by a tree in the yard.	a kid gets a man smiling	contradiction	0.6810296177864075	neutral	0.29959291219711304	entailment	0.019377516582608223
9	4	6	A kid fetches a man smiling by a tree in the yard.	a kid gets a boys	neutral	0.39482828974723816	entailment	0.3590157926082611	contradiction	0.24615593254566193
9	4	7	A green frog buys a boys from a stand.	There is a green frog buying a man smiling	neutral	0.9482579827308655	entailment	0.03580888360738754	contradiction	0.015933183953166008
9	4	7	A green frog buys a man smiling from a stand.	There is a green frog buying a boys	neutral	0.5261362791061401	entailment	0.25193482637405396	contradiction	0.2219289243221283
9	4	8	A boys	A man smiling	contradiction	0.8165880441665649	neutral	0.15991844236850739	entailment	0.023493532091379166
9	4	8	A man smiling	A boys	contradiction	0.8273805379867554	neutral	0.10277217626571655	entailment	0.0698472261428833
10	4	0	The outdoors is photographed with a camera	There is a boy present	neutral	0.6633871793746948	contradiction	0.1781141757965088	entailment	0.15849865972995758
10	4	0	The boy is photographed with a camera	There is a outdoors present	neutral	0.5876029133796692	entailment	0.35917457938194275	contradiction	0.05322244018316269
10	4	1	The outdoors is in the water	The boy is wet	neutral	0.5958172082901001	entailment	0.35678938031196594	contradiction	0.04739343374967575
10	4	1	The boy is in the water	The outdoors is wet	entailment	0.9141018986701965	neutral	0.08484020829200745	contradiction	0.001057879300788045
10	4	2	A outdoors is outside near a campfire at night	There is a boy outside	neutral	0.8438810706138611	entailment	0.14632511138916016	contradiction	0.009793887846171856
10	4	2	A boy is outside near a campfire at night	There is a outdoors outside	entailment	0.8742437958717346	neutral	0.11567986756563187	contradiction	0.010076340287923813
10	4	3	A young woman is looking at a outdoors with a binocular	A boy is looked at by a woman	neutral	0.8181167840957642	entailment	0.15825095772743225	contradiction	0.02363230101764202
10	4	3	A young woman is looking at a boy with a binocular	A outdoors is looked at by a woman	entailment	0.7018142342567444	neutral	0.28936317563056946	contradiction	0.0088226068764925
10	4	4	Several people are moving towards the outdoors	There is a group of people near the boy	neutral	0.5974681973457336	entailment	0.30044206976890564	contradiction	0.10208980739116669
10	4	4	Several people are moving towards the boy	There is a group of people near the outdoors	neutral	0.5636222958564758	entailment	0.41365599632263184	contradiction	0.02272161655128002
10	4	5	A bald man standing to the side of a outdoors	The man stands near a boy.	neutral	0.9826529026031494	entailment	0.012955809943377972	contradiction	0.004391295835375786
10	4	5	A bald man standing to the side of a boy	The man stands near a outdoors.	neutral	0.6942129135131836	entailment	0.2919114828109741	contradiction	0.013875587843358517
10	4	6	A kid fetches a outdoors by a tree in the yard.	a kid gets a boy	neutral	0.9542168378829956	entailment	0.040014542639255524	contradiction	0.005768548231571913
10	4	6	A kid fetches a boy by a tree in the yard.	a kid gets a outdoors	entailment	0.8248263001441956	neutral	0.15633633732795715	contradiction	0.018837394192814827
10	4	7	A green frog buys a outdoors from a stand.	There is a green frog buying a boy	neutral	0.9328368306159973	entailment	0.04696515575051308	contradiction	0.020197996869683266
10	4	7	A green frog buys a boy from a stand.	There is a green frog buying a outdoors	neutral	0.5683838129043579	entailment	0.4184912443161011	contradiction	0.013124917633831501
10	4	8	A outdoors	A boy	neutral	0.5397462844848633	contradiction	0.3114473819732666	entailment	0.14880631864070892
10	4	8	A boy	A outdoors	neutral	0.5969797372817993	entailment	0.2945916950702667	contradiction	0.10842854529619217
11	4	0	The outdoors is photographed with a camera	There is a man present	neutral	0.5527787804603577	entailment	0.360023558139801	contradiction	0.08719763159751892
11	4	0	The man is photographed with a camera	There is a outdoors present	neutral	0.5572791695594788	entailment	0.39539989829063416	contradiction	0.0473208911716938
11	4	1	The outdoors is in the water	The man is wet	neutral	0.5305697917938232	entailment	0.4289200007915497	contradiction	0.04051019996404648
11	4	1	The man is in the water	The outdoors is wet	entailment	0.9150341749191284	neutral	0.08387651294469833	contradiction	0.0010893219150602818
11	4	2	A outdoors is outside near a campfire at night	There is a man outside	neutral	0.6974794864654541	entailment	0.2932429909706116	contradiction	0.00927751325070858
11	4	2	A man is outside near a campfire at night	There is a outdoors outside	entailment	0.8798774480819702	neutral	0.10998927056789398	contradiction	0.010133248753845692
11	4	3	A young woman is looking at a outdoors with a binocular	A man is looked at by a woman	neutral	0.6139886379241943	entailment	0.3294088840484619	contradiction	0.05660253390669823
11	4	3	A young woman is looking at a man with a binocular	A outdoors is looked at by a woman	entailment	0.7259049415588379	neutral	0.26599764823913574	contradiction	0.008097432553768158
11	4	4	Several people are moving towards the outdoors	There is a group of people near the man	neutral	0.4839411675930023	entailment	0.40611693263053894	contradiction	0.10994184017181396
11	4	4	Several people are moving towards the man	There is a group of people near the outdoors	neutral	0.578141987323761	entailment	0.3976897597312927	contradiction	0.024168245494365692
11	4	5	A bald man standing to the side of a outdoors	The man stands near a man.	entailment	0.5429551601409912	neutral	0.4277675449848175	contradiction	0.029277265071868896
11	4	5	A bald man standing to the side of a man	The man stands near a outdoors.	neutral	0.8115251660346985	entailment	0.17246133089065552	contradiction	0.016013504937291145
11	4	6	A kid fetches a outdoors by a tree in the yard.	a kid gets a man	neutral	0.7823977470397949	entailment	0.1807108223438263	contradiction	0.03689141944050789
11	4	6	A kid fetches a man by a tree in the yard.	a kid gets a outdoors	entailment	0.7965496778488159	neutral	0.18019038438796997	contradiction	0.023259984329342842
11	4	7	A green frog buys a outdoors from a stand.	There is a green frog buying a man	neutral	0.8517441749572754	entailment	0.09357946366071701	contradiction	0.0546763613820076
11	4	7	A green frog buys a man from a stand.	There is a green frog buying a outdoors	neutral	0.5369145274162292	entailment	0.45120951533317566	contradiction	0.011875887401401997
11	4	8	A outdoors	A man	neutral	0.4723406732082367	contradiction	0.2757036089897156	entailment	0.25195565819740295
11	4	8	A man	A outdoors	neutral	0.5721315145492554	entailment	0.3049111068248749	contradiction	0.12295741587877274
12	4	0	The outdoors is photographed with a camera	There is a boy playing outdoors present	neutral	0.7058811783790588	contradiction	0.14970791339874268	entailment	0.1444109082221985
12	4	0	The boy playing outdoors is photographed with a camera	There is a outdoors present	entailment	0.8695911169052124	neutral	0.10840064287185669	contradiction	0.022008230909705162
