disjoint	synonym
synonym	synonym
independent	synonym
disjoint	reverseentailment
synonym	synonym
disjoint	reverseentailment
disjoint	alternation
alternation	alternation
reverseentailment	synonym
reverseentailment	reverseentailment
independent	reverseentailment
disjoint	alternation
independent	synonym
disjoint	independent
disjoint	alternation
disjoint	synonym
independent	reverseentailment
disjoint	alternation
disjoint	independent
forwardentailment	synonym
independent	disjoint
independent	forwardentailment
disjoint	forwardentailment
independent	synonym
alternation	alternation
reverseentailment	synonym
reverseentailment	reverseentailment
disjoint	alternation
independent	independent
independent	synonym
disjoint	independent
synonym	synonym
alternation	synonym
disjoint	alternation
independent	independent
independent	synonym
forwardentailment	forwardentailment
disjoint	synonym
forwardentailment	forwardentailment
independent	synonym
independent	forwardentailment
independent	synonym
independent	synonym
