CombID	SenID	templatenum	prem	hyp	label	top1	top1_score	top2	top2_score	top3	top3_score
9	6	0	The airplane home is photographed with a camera	There is a air present	disjoint	entailment	0.9941977262496948	neutral	0.004645782057195902	contradiction	0.001156470738351345
9	6	0	The air is photographed with a camera	There is a airplane home present	disjoint	neutral	0.9459736943244934	entailment	0.03334943950176239	contradiction	0.02067689038813114
9	6	1	The airplane home is in the water	The air is wet	disjoint	entailment	0.9626171588897705	neutral	0.03317561745643616	contradiction	0.004207130055874586
9	6	1	The air is in the water	The airplane home is wet	disjoint	neutral	0.7986279129981995	entailment	0.10402809083461761	contradiction	0.09734398126602173
9	6	2	A airplane home is outside near a campfire at night	There is a air outside	disjoint	entailment	0.995116114616394	neutral	0.003909530583769083	contradiction	0.0009743691771291196
9	6	2	A air is outside near a campfire at night	There is a airplane home outside	disjoint	contradiction	0.8284990787506104	entailment	0.10125699639320374	neutral	0.0702439472079277
9	6	3	A young woman is looking at a airplane home with a binocular	A air is looked at by a woman	disjoint	entailment	0.9917418956756592	contradiction	0.005413120146840811	neutral	0.0028449292294681072
9	6	3	A young woman is looking at a air with a binocular	A airplane home is looked at by a woman	disjoint	entailment	0.5679048895835876	neutral	0.3142028748989105	contradiction	0.11789219081401825
9	6	4	Several people are moving towards the airplane home	There is a group of people near the air	disjoint	entailment	0.9914718270301819	neutral	0.007701303344219923	contradiction	0.0008268526289612055
9	6	4	Several people are moving towards the air	There is a group of people near the airplane home	disjoint	neutral	0.9766613841056824	entailment	0.014421762898564339	contradiction	0.008916903287172318
9	6	5	A bald man standing to the side of a airplane home	The man stands near a air.	disjoint	entailment	0.9979155659675598	neutral	0.0014084530994296074	contradiction	0.0006758782546967268
9	6	5	A bald man standing to the side of a air	The man stands near a airplane home.	disjoint	neutral	0.8993366956710815	entailment	0.09291718155145645	contradiction	0.007746051996946335
9	6	6	A kid fetches a airplane home by a tree in the yard.	a kid gets a air	disjoint	entailment	0.9260234832763672	contradiction	0.05654696375131607	neutral	0.017429562285542488
9	6	6	A kid fetches a air by a tree in the yard.	a kid gets a airplane home	disjoint	contradiction	0.4409042000770569	neutral	0.40721970796585083	entailment	0.1518760770559311
9	6	7	A green frog buys a airplane home from a stand.	There is a green frog buying a air	disjoint	entailment	0.9945454597473145	neutral	0.002940413309261203	contradiction	0.002514169318601489
9	6	7	A green frog buys a air from a stand.	There is a green frog buying a airplane home	disjoint	contradiction	0.8601728677749634	neutral	0.07117582857608795	entailment	0.06865126639604568
9	6	8	A airplane home	A air	disjoint	entailment	0.8969963788986206	contradiction	0.06758078187704086	neutral	0.03542276844382286
9	6	8	A air	A airplane home	disjoint	neutral	0.9427095651626587	entailment	0.0431751124560833	contradiction	0.014115393161773682
10	8	0	The animal is photographed with a camera	There is a cat present	reverseentailment	neutral	0.9962265491485596	entailment	0.0033165025524795055	contradiction	0.00045699544716626406
10	8	0	The cat is photographed with a camera	There is a animal present	reverseentailment	entailment	0.9989645481109619	neutral	0.0009393325890414417	contradiction	9.605663944967091e-05
10	8	1	The animal is in the water	The cat is wet	reverseentailment	neutral	0.9946940541267395	contradiction	0.0028881849721074104	entailment	0.00241782795637846
10	8	1	The cat is in the water	The animal is wet	reverseentailment	neutral	0.5279133319854736	entailment	0.42917755246162415	contradiction	0.042909108102321625
10	8	2	A animal is outside near a campfire at night	There is a cat outside	reverseentailment	neutral	0.999362051486969	entailment	0.0003959672467317432	contradiction	0.00024200446205213666
10	8	2	A cat is outside near a campfire at night	There is a animal outside	reverseentailment	entailment	0.9991121888160706	neutral	0.0007960922666825354	contradiction	9.167510870611295e-05
10	8	3	A young woman is looking at a animal with a binocular	A cat is looked at by a woman	reverseentailment	neutral	0.9988383650779724	entailment	0.0008398753125220537	contradiction	0.0003217301273252815
10	8	3	A young woman is looking at a cat with a binocular	A animal is looked at by a woman	reverseentailment	entailment	0.9994363188743591	neutral	0.00034012229298241436	contradiction	0.0002235683350590989
10	8	4	Several people are moving towards the animal	There is a group of people near the cat	reverseentailment	neutral	0.9984527826309204	entailment	0.0013856940204277635	contradiction	0.00016151850286405534
10	8	4	Several people are moving towards the cat	There is a group of people near the animal	reverseentailment	entailment	0.9981629252433777	neutral	0.0016783851897343993	contradiction	0.00015876581892371178
10	8	5	A bald man standing to the side of a animal	The man stands near a cat.	reverseentailment	neutral	0.9993798732757568	entailment	0.0003654644824564457	contradiction	0.0002546348259784281
10	8	5	A bald man standing to the side of a cat	The man stands near a animal.	reverseentailment	entailment	0.9995055198669434	neutral	0.00031735599623061717	contradiction	0.00017716038564685732
10	8	6	A kid fetches a animal by a tree in the yard.	a kid gets a cat	reverseentailment	neutral	0.9993571639060974	contradiction	0.00041462431545369327	entailment	0.0002282247442053631
10	8	6	A kid fetches a cat by a tree in the yard.	a kid gets a animal	reverseentailment	entailment	0.9988998174667358	neutral	0.000993632827885449	contradiction	0.00010651542106643319
10	8	7	A green frog buys a animal from a stand.	There is a green frog buying a cat	reverseentailment	contradiction	0.5894676446914673	neutral	0.4088085889816284	entailment	0.0017238006694242358
10	8	7	A green frog buys a cat from a stand.	There is a green frog buying a animal	reverseentailment	entailment	0.9990003705024719	neutral	0.000839963904581964	contradiction	0.00015967113722581416
10	8	8	A animal	A cat	reverseentailment	neutral	0.9986081719398499	entailment	0.0009066180791705847	contradiction	0.0004851865232922137
10	8	8	A cat	A animal	reverseentailment	entailment	0.9969762563705444	neutral	0.002888459013774991	contradiction	0.0001353036641376093
11	9	0	The animal is photographed with a camera	There is a snake present	reverseentailment	neutral	0.9951521158218384	entailment	0.004508699756115675	contradiction	0.00033919443376362324
11	9	0	The snake is photographed with a camera	There is a animal present	reverseentailment	entailment	0.9984424710273743	neutral	0.0014689285308122635	contradiction	8.8726774265524e-05
11	9	1	The animal is in the water	The snake is wet	reverseentailment	neutral	0.9635303616523743	contradiction	0.034243516623973846	entailment	0.0022261280100792646
11	9	1	The snake is in the water	The animal is wet	reverseentailment	contradiction	0.8675745725631714	neutral	0.12488219141960144	entailment	0.007543270010501146
11	9	2	A animal is outside near a campfire at night	There is a snake outside	reverseentailment	neutral	0.999506950378418	entailment	0.0003066513454541564	contradiction	0.00018632225692272186
